# Start time is 13:03:37
# 
# Range, Heater-output, Time, TempMXC, TempProbe
# % ,s, K ,K 
# Comments: n.a.
3.160000000000000142e+01 0.000000000000000000e+00 1.634730129105201006e+09 1.179720000000000074e-02 1.983479999999999965e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730139142821074e+09 1.176710000000000082e-02 1.983479999999999965e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730149193924189e+09 1.176710000000000082e-02 1.975709999999999966e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730159237183094e+09 1.169109999999999941e-02 1.975709999999999966e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730169279266596e+09 1.169109999999999941e-02 1.981689999999999841e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730179318549395e+09 1.173240000000000047e-02 1.981689999999999841e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730189364168644e+09 1.173240000000000047e-02 1.978130000000000166e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730199397798300e+09 1.167200000000000008e-02 1.978130000000000166e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730209432079554e+09 1.167200000000000008e-02 1.976560000000000122e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730219465186834e+09 1.165210000000000030e-02 1.976560000000000122e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730229499952793e+09 1.165210000000000030e-02 1.973480000000000026e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730239537850142e+09 1.155950000000000033e-02 1.973480000000000026e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730249574397802e+09 1.155950000000000033e-02 1.978859999999999994e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730259616731644e+09 1.157410000000000036e-02 1.978859999999999994e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730269663253784e+09 1.157410000000000036e-02 1.976340000000000041e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730279702490330e+09 1.150289999999999993e-02 1.976340000000000041e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730289733795166e+09 1.150289999999999993e-02 1.967280000000000070e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730299775149107e+09 1.147869999999999967e-02 1.967280000000000070e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730309817225456e+09 1.147869999999999967e-02 1.967259999999999842e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730319858454704e+09 1.152360000000000016e-02 1.967259999999999842e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730329908990145e+09 1.152360000000000016e-02 1.969560000000000061e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730339950917721e+09 1.141539999999999916e-02 1.969560000000000061e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730349992130756e+09 1.141539999999999916e-02 1.967179999999999970e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730360034659386e+09 1.138809999999999996e-02 1.967179999999999970e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730370082032681e+09 1.138809999999999996e-02 1.966999999999999998e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730380125390530e+09 1.135320000000000079e-02 1.966999999999999998e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730390166718721e+09 1.135320000000000079e-02 1.964540000000000036e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730400204229593e+09 1.136269999999999988e-02 1.964540000000000036e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730410244064808e+09 1.136269999999999988e-02 1.962140000000000065e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730420277235031e+09 1.132249999999999923e-02 1.962140000000000065e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730430303283453e+09 1.132249999999999923e-02 1.965280000000000152e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730440339926958e+09 1.139180000000000054e-02 1.965280000000000152e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730450389182806e+09 1.139180000000000054e-02 1.960289999999999949e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730460439477444e+09 1.127030000000000046e-02 1.960289999999999949e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730470494512081e+09 1.127030000000000046e-02 1.961979999999999974e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730480523058653e+09 1.127539999999999966e-02 1.961979999999999974e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730490547027349e+09 1.127539999999999966e-02 1.968179999999999930e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730500594718933e+09 1.121330000000000070e-02 1.968179999999999930e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730510635625124e+09 1.121330000000000070e-02 1.956919999999999840e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730520673979998e+09 1.123369999999999924e-02 1.956919999999999840e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730530704134941e+09 1.123369999999999924e-02 1.961190000000000155e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730540730494499e+09 1.120890000000000081e-02 1.961190000000000155e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730550774592400e+09 1.120890000000000081e-02 1.961260000000000087e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730560823237896e+09 1.115859999999999942e-02 1.961260000000000087e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730570865764141e+09 1.115859999999999942e-02 1.956379999999999925e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730580907154083e+09 1.120160000000000079e-02 1.956379999999999925e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730590948753834e+09 1.120160000000000079e-02 1.954030000000000003e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730600990941286e+09 1.112390000000000080e-02 1.954030000000000003e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730611038078070e+09 1.112390000000000080e-02 1.956760000000000096e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730621076708555e+09 1.108980000000000035e-02 1.956760000000000096e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730631113947630e+09 1.108980000000000035e-02 1.953469999999999859e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730641152863264e+09 1.113279999999999999e-02 1.953469999999999859e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730651189880371e+09 1.113279999999999999e-02 1.953799999999999981e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730661239545107e+09 1.108989999999999976e-02 1.953799999999999981e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730671274878740e+09 1.108989999999999976e-02 1.957189999999999971e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730681311259985e+09 1.109949999999999999e-02 1.957189999999999971e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730691349603415e+09 1.109949999999999999e-02 1.953329999999999997e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730701385799170e+09 1.102239999999999991e-02 1.953329999999999997e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730711440043926e+09 1.102239999999999991e-02 1.953219999999999956e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730721477979422e+09 1.103600000000000067e-02 1.953219999999999956e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730731528722286e+09 1.103600000000000067e-02 1.953900000000000081e-02
3.160000000000000142e+01 0.000000000000000000e+00 1.634730741573289633e+09 1.100319999999999944e-02 1.953900000000000081e-02
